Title,Location,Company,Salary,Sponsored,Description
Lead Data Engineer (Hadoop / Python / MatLab),Singapore,Michael Page,,Organic,"Opportunity to work with Advanced Technologies
High Impact Position
About Our Client
Our client is an upcoming Technology Platform and they are looking for a highly motivated Lead Data Engineer (Hadoop / Python / MatLab) to work with a diverse team of technical resources, product managers and develop advanced technology solutions.
Job Description
As the Lead Data Engineer (Hadoop / Python / MatLab), you are responsible for:
Identifying, reviewing, and determining the value of unstructured data from multiple sources before designing scalable systems to ingest the relevant data.
Developing the blueprint design for the data architecture on cloud platforms, ensuring scalability and efficiency.
Owning the data pipelines and driving continuous improvements in data quality reports.
Designing data models to support analytics reports, data transformation and data science models.
Collaborating with Industry Experts and Software Engineers to refine the selection of data sources and optimize the data collection process.
The Successful Applicant
As a successful applicant, you will have a Degree in Business Analytics or equivalent with at least 5 years of experience in the Data Engineering field, backed by strong working experience with both unstructured and structured data. You will also have a proven track record of working with Big Data tools such as Hadoop / Spark / Hive, coupled with relevant scripting experience using Python with NoSQL databases such as MongoDB / PostgreSQL.
You will have a strong experience with statistical programming tools such as MatLab / R / SAS in a UNIX / LINUX environment. You will also have relevant experience with data modelling and creating predictive models.
What's on Offer
Opportunity to work with Advanced Technologies
High Impact Position
Attractive Salary Package
Contact:
Ray Liang
Quote job ref: 4140283
+65 9723 9218
Save Job
Apply
Lead Data Engineer (Hadoop / Python / MatLab)
From email *
To email *
Our client is an upcoming Technology Platform and they are looking for a highly motivated Lead Data Engineer (Hadoop / Python / MatLab) to work with a diverse team of technical resources, product managers and develop advanced technology solutions.
Job Description
As the Lead Data Engineer (Hadoop / Python / MatLab), you are responsible for:
Identifying, reviewing, and determining the value of unstructured data from multiple sources before designing scalable systems to ingest the relevant data.
Developing the blueprint design for the data architecture on cloud platforms, ensuring scalability and efficiency.
Owning the data pipelines and driving continuous improvements in data quality reports.
Designing data models to support analytics reports, data transformation and data science models.
Collaborating with Industry Experts and Software Engineers to refine the selection of data sources and optimize the data collection process.
The Successful Applicant
As a successful applicant, you will have a Degree in Business Analytics or equivalent with at least 5 years of experience in the Data Engineering field, backed by strong working experience with both unstructured and structured data. You will also have a proven track record of working with Big Data tools such as Hadoop / Spark / Hive, coupled with relevant scripting experience using Python with NoSQL databases such as MongoDB / PostgreSQL. You will have a strong experience with statistical programming tools such as MatLab / R / SAS in a UNIX / LINUX environment. You will also have relevant experience with data modelling and creating predictive models.
What's on Offer
Opportunity to work with Advanced Technologies
High Impact Position
Attractive Salary Package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Technology & Telecoms
Location:Singapore
Contract Type:Permanent
Consultant name:Ray Liang
Consultant contact:+65 9723 9218"
Big Data Engineer,Singapore,Michael Page,,Organic,"Permanent role
Attractive salary package
About Our Client
Our client is a leading IT Consulting firm with a strong presence in Singapore. They are currently looking for an experience Big Data Engineer to join their team.
Job Description
As a Big Data Engineer, you will be responsible for :
Designing and implementing the storage & data flow solutions for Big Data Platform using NoSQL
Building data pipelines, harmonising and cleansing data for analytics projects
Providing regular status reports while supporting them to refine issues and recommend solutions
The Successful Applicant
As a successful applicant, you will have a Degree in Computer Science or relevant field. You will have at least 5 years experience in Data Engineering role. You will have experience in building large scale enterprise data pipelines on Hadoop based platforms or NoSQL. You will have strong hands on knowledge of data manipulation languages in addition to Big Data administrative tools.
What's on Offer
Permanent role
Attractive salary package
Contact:
Shinjika Shukla (Lic No: R1438070 )
Quote job ref: 4138744
+65 6416 9871
Save Job
Apply
Big Data Engineer
From email *
To email *
Our client is a leading IT Consulting firm with a strong presence in Singapore. They are currently looking for an experience Big Data Engineer to join their team.
Job Description
As a Big Data Engineer, you will be responsible for :
Designing and implementing the storage & data flow solutions for Big Data Platform using NoSQL
Building data pipelines, harmonising and cleansing data for analytics projects
Providing regular status reports while supporting them to refine issues and recommend solutions
The Successful Applicant
As a successful applicant, you will have a Degree in Computer Science or relevant field. You will have at least 5 years experience in Data Engineering role. You will have experience in building large scale enterprise data pipelines on Hadoop based platforms or NoSQL. You will have strong hands on knowledge of data manipulation languages in addition to Big Data administrative tools.
What's on Offer
Permanent role
Attractive salary package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Business Services
Location:Singapore
Contract Type:Permanent
Consultant name:Shinjika Shukla (Lic No: R1438070 )
Consultant contact:+65 6416 9871"
Senior Data Engineer,Singapore,JobsLab,,Organic,"We are looking for a Senior Data Engineer to work in Tokyo, Japan who is excited to build the next-generation data processing that can handle large scale workloads. The right candidate has a solid background in setting up complex and scalable CI pipelines and a good understanding of Machine Learning.
RESPONSIBILITY
・Maintain and continuously improve large scale iterative labelling, experimenting, training, and deploying processing pipelines for modern deep learning on cameras, LiDARs, radars, and other sensor data.
・Communicate, scope and design new features to meet the needs of clients inside and outside of the company
・Develop and integrate data handling tools and work with teams to provide ground-truth in support of machine learning and simulation.
・Live and breathe the software practices that produce maintainable code, including automated testing, continuous integration, code style conformity, and code review.

TECHNICAL QUALIFICATIONS
Software engineering
・Service oriented architecture
・Microservices
・Experience with devtools: Jira, Github, Gitlab, Jenkins, Artifactory
・Experience with building, owning, managing and operating data platforms

Infrastructure
・Infrastructure as Code: Terraform
・Containers: Docker
・AWS experience including:
・・・Compute: EC2, ECS, EKS, Lambda, Batch
・・・Storage: S3
・・・Database: DynamoDB, Redshift
・・・Networking: API Gateway
・・・Security / Identity: IAM, Cognito
・・・Application Integration: Step functions, SQS, SNS
・Big Data / Analytics: Glue, EMR, Athena, Kinesis, ElasticSearch, Quicksight, Spark

Data
We require experience with one of the following:
・Computer vision and image processing
・Sensor processing and fusion
・Time series data processing
・Deep learning frameworks and building software on top of these frameworks such as PyTorch and Tensorflow

Soft Skills
・Excellent communication and organization skills
・Business level English
・Agile mindset
・Strong sense of ownership"
Analytics Platform Engineer,Singapore,Michael Page,,Organic,"Great Working Environment
Newly Created Role
About Our Client
Our client is a leading technology solutions provider with strong presence in Singapore. They are looking to hire an Analytics Platform Engineer.
Job Description
As an Analytics Platform Engineer, you will be responsible for the following:
Designing, installing and monitoring all software solutions for data management, data warehouse and Big data platforms.
Working with the network and hardware infrastructure team to deploy solutions.
Integrating data analytics platform along with managing data center operations.
Applying security, a network design best practices for data analytics solutions.
Providing regular project updates to stakeholders and project managers.
The Successful Applicant
As a successful candidate you will have a bachelor's degree in computer science or equivalent with at least 7 years of experience in deploying large scale enterprise data analytics platforms (SAS, informatica, Talend, Qlik, Tableau). You will have experience in Linux OS background along with exposure in shell scripting and monitoring. You have also have technical expertise in hardware, network and integration of platforms along with exposure in managing data center operations.
What's on Offer
Great Working Environment
Newly Created Role
Contact:
Sachet Sethi (Lic No:R1439850)
Quote job ref: 4137734
+65 6416 9821
Save Job
Apply
Analytics Platform Engineer
From email *
To email *
Our client is a leading technology solutions provider with strong presence in Singapore. They are looking to hire an Analytics Platform Engineer.
Job Description
As an Analytics Platform Engineer, you will be responsible for the following:
Designing, installing and monitoring all software solutions for data management, data warehouse and Big data platforms.
Working with the network and hardware infrastructure team to deploy solutions.
Integrating data analytics platform along with managing data center operations.
Applying security, a network design best practices for data analytics solutions.
Providing regular project updates to stakeholders and project managers.
The Successful Applicant
As a successful candidate you will have a bachelor's degree in computer science or equivalent with at least 7 years of experience in deploying large scale enterprise data analytics platforms (SAS, informatica, Talend, Qlik, Tableau). You will have experience in Linux OS background along with exposure in shell scripting and monitoring. You have also have technical expertise in hardware, network and integration of platforms along with exposure in managing data center operations.
What's on Offer
Great Working Environment
Newly Created Role
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Technology & Telecoms
Location:Singapore
Contract Type:Permanent
Consultant name:Sachet Sethi (Lic No:R1439850)
Consultant contact:+65 6416 9821"
Technical Program Manager - Connected Vehicle,Singapore,Hyundai-Aptiv Autonomous Driving Joint Venture,,Organic,"About Hyundai-Aptiv Autonomous Driving Joint Venture

The Hyundai-Aptiv Autonomous Driving Joint Venture develops world class production-ready autonomous driving systems. The joint venture leverages Hyundai Motor Group’s design, engineering, and manufacturing expertise and Aptiv’s autonomous driving solutions to commercialize an SAE Level 4 platform for robotaxi providers, fleet operators, and automotive manufacturers.

Headquartered in Boston, the Hyundai-Aptiv Autonomous Driving Joint Venture has operations in the US and Asia. An official name for the new joint venture will be unveiled soon!

We are seeking talented Technical Program Managers to help develop and roll out the next generation of our advanced tools to support autonomous driving.
What you'll be expected to do:
We’re looking for a talented Lead software engineer for our VATS team (Validations Analytics Testing and Simulation).
Build a scalable compute platform that is used throughout the company, enabling a diverse set of teams to test and validate their software. The availability and performance of our platform is critical in ensuring the safety of the Autonomous Vehicles we put on the road.
Communicate with stakeholders and team leads for requirement of software product / product lines.Set team’s short term and long term goals, provide vision to the team.
Lead teams of developers / testers / operators to achieve goals, using suitable software engineering approach.
Manage the timelines associated with delivering a product
Implement key portions of the system
What we'll hope you come with
Previous experience leading a team developing cloud-based software
2-5 years of technical leadership experience
The ideal candidate would be knowledgeable in big data, cloud infrastructure/deployment, database systems (relational and NoSQL), containerization, and some combination of Python, C# and/or Java
Strong written and oral communication skillsMS, BS or BA in Computer Science / Engineering
Bonus points if you have
Experience with Amazon Web Services, Docker, and Terraform
Experience with .NET core and Python
Experience with JavaScript / React / Redux
Experience with large scale compute"
#SGUNITEDJOBS APPLICATION DEVELOPER,Singapore,ITCAN PTE. LIMITED,,Organic,"5+ years of experience in a Data Engineer role
Advanced working SQL knowledge and experience working with relational and columnar databases and database partitioning.
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with structured/unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.
Preferably with the experience of using the following software/tools:
Experience with big data tools: Hadoop, Spark, Kafka, RabbitMQ etc.
Experience with NoSQL/NewSQL databases.
Experience with AWS cloud services: EC2, EMR, RDS, Redshift
Experience with either of these languages: Python, Java."
Lead Consultant,Singapore,Manpower,,Organic,"Role Summary
You will be responsible for building the business' data collection systems and processing highly available data pipelines that facilitate deeper analysis and reporting by the business users. You will also be building data processing frameworks that handle the business's growing database and will work with the business users in leveraging data with reporting and scientific tools. In addition, you will strive to continuously develop new and improved data engineering capabilities.

Job Responsibilities
Implement strategies directed at acquiring data and promoting the development of new insights across the business. You will own and extend the business's data pipeline through the collection, storage, processing, and transformation of large data-sets.
Monitor the existing metrics, analyze data, and work with business users to identify and implement system and process improvements.
Develop queries for ad hoc business projects, as well as ongoing reporting. In this capacity, you will build a metadata system where all available data is maintained and catalogued. You will also play a major role in the development of reliable data pipelines that translate raw data into powerful features and signals.
Designs, architects, implements, and supports key datasets that avail structured and timely access to actionable business insights. You will also be responsible with developing ETL processes that convert data into formats through dashboard charts.
Work closely with the business users in gathering requirements for data governance across the department and the business at large.
Apply best practices as well as defining the business's data requirements, which will ensure that the collected data is of a high quality and optimal for use across the departments and business at large.
Analyze and understand data sources, participating in design, and providing insights and guidance on database technology and data modelling best practices.
Develop and manage scalable data processing platforms that will be used for exploratory data analysis and real-time analytics. You will oversee, design, and develop algorithms for real-time data processing within the business and to create the frameworks that enable quick and efficient data acquisition.
Retrieve and analyze data using SQL, Excel among other data management systems. You will also build data loading services for importing data from numerous disparate data sources, inclusive of APIs, logs, relational, and non-relational databases.
Contribute to the continual improvement of the business's data platforms.
Job Requirements
Degree in Computer Science, Applied Mathematics, Engineering, Information Technology or related fields.
Relevant experience in working within a data engineering department, preferably as a Data Engineer in a fast-paced environment and complex business setting
Demonstrate experience in building and maintaining reliable and scalable ETL on big data platforms as well as experience working with varied forms of data infrastructure inclusive of relational databases such as SQL, Hadoop, Spark and column-oriented databases such as Redshift, MySQL, and Vertica.
Experience in data warehousing inclusive of dimensional modelling concepts and demonstrate proficiency in scripting languages, for example, Python, Perl, etc.
Experience in working in SQL server reporting services, analysis services, Tableau, Salesforce, integration services, or any other data visualization tools.
Ability to perform complex data analyses with large data volumes.
Proficient in SQL, Java, and have a keen understanding of data models and data warehouse concepts.
Experience working with big data infrastructure tools such as Python, SQS, Redshift, Scala, Spark, Spark Streaming, AWS and/or EMR.
Andy, Wee Ben Ann License No. 02C3423 Personnel Registration No. R1552080
Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by ManpowerGroup Singapore for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012. To learn more about ManpowerGroup's Global Privacy Policy, please visit https://www.manpower.com.sg/privacy-policy"
Software Engineer/Architect for Video Service Quality,Singapore,Apple,,Organic,"Summary
Posted: Dec 10, 2019
Role Number:200129743
Do you like the idea of working on services that are used by millions of passionate people around the world? Do you enjoy working on challenges that are not yet solved? Do you want to change the world? Imagine what you could do here at Apple! Apple puts users and user experience first, and is a place where new futuristic ideas and innovations have a way of becoming extraordinary products, services and the present very quickly. Apple Media Products is looking for a brilliant self starter to join the Video Service Quality team. A great engineer, and a visionary software tools architect who can review, plan and influence key innovations that will deliver the best-in-class video experiences for the users.
Key Qualifications
Building systems and delivering internet services at scale
Working in Linux or Unix environments and ability to tune for performance (e.g. disk or memory)
Skill using devops and automation tools (e.g. chef, Jenkins)
Architecting or storing data in NoSQL, Relational or Big data technologies (e.g. Hadoop, MongoDB/CouchDB, Spark)
Java and JVM technologies and run-time configurations
Experience with other systems like containers and message queues (e.g. Kafka, Apache, Jetty)
Infrastructure knowledge of networks, CDNs, load balancers
Agile development with code tools like svn and git
App/software design and API development using Java, JS, HTML5 etc
In-depth knowledge of video ecosystem and delivery of large scale video
Aptitude to independently network, learn, and influence cross-functional teams
Good written and communication skills
Ability to organize, plan and deliver against key milestones
Description
Apple Media Products is looking for a software engineering to provide new and enhanced architecture, software, tools and monitoring to support its fast paced growth. Join our exciting team that is dedicated to providing the highest quality video products to our customers. Our team is responsible for the software that drive real-time end-to-end video service quality and influence the performance and architecture of delivering video. We are looking for a team player who is able to tackle problems under a tight deadline constraints and deliver imaginative solutions. Responsibilities will include: tools and applications to support measuring and monitoring video quality, building data analytics and real-time dashboards, driving innovations to deliver best-in-class video optimizations, and finally working across Apple from customer care to core platforms to build the capabilities.
Education & Experience
Bachelor’s degree in Computer Science and Engineering or related field 10+ years of industry experience"
Java Engineer,Singapore,IT Works Consultancy Pte Ltd,,Organic,"Responsibilities:
Degree in Computer Engineering or equivalent
Must be Singaporean with G50 Security clearance
Conversant with Java programming including XML and a plus with hands-on experience on front end tools such as Flash or HTML5
Experience in liaising with client on requirements etc
Familiar with databases such as Oracle or SQL
Has been in a similar position for at least 4 years or equivalent
Exposure in data analytics and data mining in big data system will be an advantage but not essential.
Requirements:
Exposure in Eclipse and Tomcat
Knowledge of Big Data & Expert Systems such as HP's IDOL, Marklogic etc will be an added advantage.

Thank you for your interest in the jobs posted here. Please submit your latest resume with a recent photo of yourself including both your current and expected salary to: jobs@itworks.com.sg - please be informed that only selected candidates will be notified."
#SGUNITEDJOBS FULL STACK SOLUTION ARCHITECT,Singapore,CARGILL ASIA PACIFIC HOLDINGS PTE. LTD.,,Organic,"Position Purpose & Summary:

The Solution Architect –Trading is responsible for consulting and providing direction on all management and development initiatives related to the APAC region for the complex Trading Ecosystem. The Ecosytem comprises an integrated mix of old and new technologies (CTRM, Trade Executions, Physicals Operations, Data & Analytics) with on-premise and SaaS based solutions in play.

This is a role with balanced responsibilities for understanding needs, both business and technical, and develops and maintains complex solutions that sustain and protect the integrity of the overall Trading Ecosystem and its complex set of integrations and interfaces to other parts of the organization such as Treasury and our ERP’s. By understanding the Trading domain and the latest technologies, the candidate has the opportunity to drive the modernization of front office trading applications, including systems of records and trading analytics technology.

Working closely with the global architects, the APAC solution architect will be responsible to assist managers in setting the medium term direction, roadmaps and standards for functional, process, and/or technical solutions, ensuring they align to the overall Enterprise Architecture and how global trading platforms can integrate into the APAC environment.

Familiarity with the Global IT Trading Strategy is key in order to provide the right counsel on all aspects of application development and architecture design including – performance, scalability, coding, caching, security, encryption, session state management, and error logging and testing. In addition, this position plays a key bridging role across requirements analysis, design, development and testing.
Utilizing robust knowledge of architecture, may play a role in negotiations with key vendors and participates in key vendor relationship management process.

The strategic importance of an Enterprise wide data driven strategy to drive the development of Digitalization and Analytics across the Trading environment globally requires this role to be effective in working with data architects, data modelers, data engineers and data scientists.

This position requires an expert in the architecture space with advanced knowledge to independently conduct the most complex activities. Responsible for managing a large portfolio of architecture solutions, with a long-term outlook.

This will include: Architecture strategy and planning, business partnering, relationship management and consulting, governance and portfolio management, architecture definition methodology, and people and budget management.

The position holder must demonstrate an ability to deal with ambiguity, work under pressure to tight deadlines and a willingness to develop strong knowledge and expertise in the trading domain.

The Solution Architect will act as a coach and mentor for more junior team members both onshore and offshore and may be involved as a technical subject matter expert in the resolution of Level3 application support issues.

Direct experience working in an Agile approach, is preferred, as is understand of DevOps environment and other technology trends.
Overall the role requires the resource to be able to link business process with current system map and assess complex issues from multiple angles. It also requires the resource to be a strategic thinker and have the experience to evolve the solution in place to adapt to changing clients needs as well as changes based on market trends.

Technical Skills: We work with a variety of vendor products and technologies. As such we prefer the successful candidate to have a broad exposure to multiple different initiatives. The role requires taking an unbiased structured approach to determining the best solutions, satisfying the requirements of a large number of stakeholders.
Business Knowledge: Commodities Trading, Physicals Trading and Operations, Risks & Valuation. Metals Trading experiences is desirable.

Principal Accountabilities:

60% - Project Execution - Systems Analysis and Development:
Analyses user system and application needs, determine and evaluate potential solutions, develop system specifications and requirements, and design application programs to meet the requirements.
Interacts with business and IT resources to understand and analyze business, functional, and technical requirements.
Works with business(es) to help shape the direction of the products based on a combined knowledge of what is technically feasible and what is desired by the end user.
Design and estimate integrated solutions which may include applications, databases, networks, and related systems
Provide consult and strategic architectural oversight during the design, build and test phases and tests automation of all projects
Provide advice on the resources required to support and execute projects.
Participate in the selection of those resources.
Provides coaching on the Ecosystem to 3rd parties engaged in our projects and/or training to more junior members of the team, including coaching Cargill core values (e.g. data privacy).
Work with business(es) to help shape the direction of the product based on a combined knowledge of what is technically feasible and what is desired by the end user.
Conduct design and code reviews with peers, business system analysts, and quality assurance teams.
Participate during system/integration/UAT testing and provide timely and accurate defect resolution.
Create the Material and provide the Governance in order to maintain the Ecosystem live and safe.

30% - Strategy, Business Partnering and Consulting:
Develops a good understanding of the Trading Business Unit (BU) Strategy and most specifically its direction in terms of Process, Data and Technology (PDT).
Develops a deep and broad understanding of the existing Global Trading Ecosystem.
Develops an understanding of the Cargill Metals, Cargill Agriculture Supply Chain (CASC), Enterprise Data & Digitalization Strategy and the strategic importance of the Cargill Data Platform (CDP)
Consults with Global Trading Solution Owners and Architects to ensure full awareness of target or solution architecture as part of the Global IT Trading Strategy.
Evaluates industry trends and vendor products in close consultation with Global Trading Solution Owners and Architects.
Provides leadership by pro-actively sharing insights and knowledge to advise BU and Functional Management on its Long-Term Strategic Direction for Process, Data and Technology (PDT) with the aim of finding better solutions.
Pro-actively participates in the assessment of potential projects and the development of a meaningful roadmap for delivery.
Plays a key leadership role in championing data as a corporate asset and ensuring the value realization of the investments Cargill is making in data and information.

10% - Project Management Office Leadership:
Develop a good understanding of the Cargill Data Platform (CDP) and some of the projects and initiatives being worked around it.
Collaborate effectively with our Cargill Data Team and Business Intelligence stakeholders.
Structure, implement, and maintain database systems.
Establish policies, standards and procedures to ensure useful and readily accessible data.
Analyse data requirements, develop and document data dictionary, and develop data models.
Develop, maintain and support associated databases.

Required Education & Experience:
BA/BS in Business, IT, or Computer Science or equivalent
10-15 years of IT and business / industry work experience
Experience with software development methodologies and SDLC
Ability to Deliver Results (Quality & Benefits)
Proven expertise in designing end to end solution.
Experienced working an offshore development model
Strong collaboration and influencing skills
Demonstrated ability to be successful in ambiguous situations
Experience working in a matrixed and leveraged organization
Experience anticipating emerging issues, problem solving and implementing new business solutions across process data and technology
Experience interacting effectively, confidentially and appropriately with various levels management and customers
Business fluency in English and local languages as defined
Willing to travel up to 15% of the time

Preferred Skills & Experience:
5 years’ experience working in Trading applications
Demonstrated experience in the design of clean, efficient, usable application interfaces from conceptualization to implementation
Proven track record of designing scalable, reliable, high performance software applications with an emphasis on Digitalization and Analytics
Proven track record of anticipating emerging issues, problem solving & implementing new solutions, including improving efficiency, quality, cost & productivity
Practical Experience with emerging technologies and tools (IoT, Data Analytics, Artificial Intelligence and Machine Learning)
Nice to have knowledge and exposure around Big Data and Cloud architecture."
#SGUNITEDJOBS PROJECT ENGINEERING MANAGER,Singapore,IP-TRIBE (PRIVATE) LIMITED,,Organic,"General description:
A Project Engineering Manager is responsible for all the technical aspects of project implementation and commissioning. Project Engineering Manager leads a team of System Engineers to support the Project Manager in the implementation process by taking part and leading the related implementation activities based on customer's environment and needs. During the design phase of a project, the PEM is required to lead the technical discussions with both vendors and end customers. Subsequently, PEM is responsible for leading the creation of various documentations such as low level design document, user acceptance test documents and network diagrams. During implementation, the PEM’s role is to lead the implementation team to resolve any challenges related to technical aspects for successful implementation and commissioning.
The company is searching for a team oriented player who can understand the requirements, environment and has the technical competency to lead the team to successful implementation activities.
Responsibilities:
Technical competency to lead and coach implementation team to overcome challenges encountered during implementations
Work closely with project management team and vendors to ensure successful project commissioning
Gather technical requirements from Pre-Sales team and customer, and devise implementation solutions
Provide and design high quality technical low level solution engineering document that would meet customer’s requirement in timely manner
Attend to technical challenges faced by team during implementations to provide guidance to the team
Work with vendors and principals to resolve all technical issues encountered during implementations
Lead discussions with various stakeholders with regards to implementation issues
Requirements:
Experience & Knowledge:
o Bachelor’s degree from reputable university
o At least 5 years of experience in telecommunication, either in cyber security, big data analytics, IMS, IP telephony or data networking industry within the APAC region as technical team lead or other managerial position
o In-depth telecommunication, IP telephony, virtualization, database, Linux Operating Systems and data networking domain knowledge
o Professional certification in the respective areas will be considered favourably
Skills and Personality:
o Ability to resolve technical problems on own or with help from vendors.
o Highly motivated, result-orientated and dedicated person who initiates appropriate actions and strategies
o Independent and can work without constant direction and close supervision.
o Capable of functioning effectively in hectic and fast-paced work environments
o Strong interests in keeping up-to-date with current technologies
o Excellent Presentation and interpersonal skills
o Ability to motivate other team members to work towards a common goal
o Good command of English language in verbal and written communication
o Willing to travel in short notice"
Technical Manager (Risk & Reporting),Singapore,Sciente Consulting Pte. Ltd,,Organic,"Job Description :
Our client is an established organization within the Banking & Financial Services domain. They are looking for a Technical Manager with proven track record to lead and implement Risk & Reporting applications within the Credit Technology department.
Mandatory Skill(s)
Degree or equivalent in Computer Science or Information Technology;
Experiencein full software development life cycle and production support;
At least 8 years of strong development experience using .NET, C#, SQL, MVC, Java, Web Services;
Strong database technologies skills, Big Data, Analytics, data warehousing, data management and ETL;
Experiencein full software development life cycle and assisting in production support to the teams in system deployments;
Experience with Agilemethodologies, technology-savy and appreciates new web or software technologies;
Demonstrated track record of deployingmultiple projects successfully;
Excellent communication skillsto influence key decisions, mediate conflicts and build consensus;
Collaborative communicator with good oral and written communication skills.
Desirable Skill(s)
ITIL Certified;
Working knowledge of various asset classes;
Credit Risk/Market Risk application development experience.
Responsibilities
Responsible to provide technical leadership and guidance;
Provide techno-functional expertise for enhancement,implementation and support for critical applications;
Lead and coach software engineers in issue resolution;
Provide technical expertise for functional & technical design documents;
Interact with business teams and cross functional teams for system changes and enhancements;
Participates in the design, development and implementation of risk & reporting applications;
Deliver prototypes / PoC and ensure all development are according to function / technical specifications;
Provide support in SIT, UAT and Level 3 application support during issue resolution;
Maintainall technical standards and ensure adherence at all times for best practices, frameworks and software coding standards.

Job Description : Our client is an established organization within the Banking & Financial Services domain. They are looking for a Technical Manager with proven track record to lead and implement Risk & Reporting applications within the Credit Tech"
Software Architect/ R&D Manager,Singapore,Career Edge Asia Pte Ltd,,Organic,"Salary Range: $4K – $7K + AWS+ VB (There is Engineer roles and Managerial role)
5 working days, Mon – Fri , normal office hours
Location: Various
Responsibilities
Responsible to develop prototype systems relating to Video Analytical for Smart City
Identify business needs and collect data to implement correlation and trend analysis
Ensure product quality with tests and product architecture, coding standard and UX/UI guidelines
To provide support for translation of business needs into analytic requirements
To develop technical specialisation and verify business process requirements are into system design and coordinate on UAT
Conduct research and exploration on design & develop software systems & application
Develop, maintain & improve in-house common platform software & system artifacts
Reports to senior management/ Project Manager on development status
Provide pre-sales support in solution architecting, conduct & preparations for competitive solution & product demonstration, development of mock solutions & proof of concept projects.
Coach & mentor development team (for managerial)
Requirements
Degree in Business / IT or related/ Software engineering related
Experience in full stack software development in Java/ .Net and understanding of OS and Agile software development
Extensive knowledge of software development process & CICD
Strong knowledge of large scale system-level solutions including areas in IT security, network & hardware
Knowledge Micro-services system, Big Data technologies, e.g. SMACK Stack, Spark, Mesos, Akka, Kafka, Cassandra, Docker, & cloud deployment/ services, data analytics/ algorithms

Competitive remuneration package will be offered to the shortlisted candidate.
Interested candidates, please send your updated CV in MS Words format stating your last drawn salary, expected salary, notice period and reason for leaving last / past employment(s) and email to recruit21@caed.com.sg for priority processing.
Attn: Jace Tay (Registration No.: R1331152)
CAREER EDGE ASIA PTE LTD
EA Licence Number: 13C6678
To find out more job opportunities, visit Career Edge Asia at www.caed.com.sg for all job listings.
Email: recruit@caed.com.sg

More Information
Salary Offer $4K - $7K +AWS+VB"
